"","(Intercept)","MSSubClass","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotArea","StreetPave","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesNoSeWa","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinSF1","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirY","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageYrBlt","GarageFinishRFn","GarageFinishUnf","GarageCars","GarageArea","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial"
"11",1,-0.875970112847243,0,0,1,0,0.0477627577333673,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,-0.553194943706836,-0.271589532855285,-1.01835030414154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.962887139923929,0,0,0,0,1,-0.296144691502133,-1.0194209116602,-0.137953572434933,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.352317961391848,-0.811085607255873,-0.10370107233526,-0.955828575473299,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-0.548823542369125,0,1,-1.37392065586935,-0.628875314979618,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-1.60471943204565,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"12",1,0.0936662974854238,0,0,1,0,0.11780498827905,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.09915328396716,-0.553194943706836,1.08142841356702,1.00170614079053,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.946310364620237,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.16341355652277,0,0,0,0,1,-0.296144691502133,-0.921682649591996,0.194924059734267,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0149440109704024,1.78245336072509,-0.10370107233526,1.51065130874258,1.08854214152669,-0.250483467567576,2.60152194656676,-0.798992027376396,1.46170978295872,-0.171126483353232,0,0,0,2.80739838374629,0,0,0,0,0,1,2.09371854593319,0,0,1,0,0,1.06578925378279,0,0,1.77926259893886,1.25587778622333,0,0,0,1,0,0,0,1,0,1,0.373343209943438,-0.409753079626526,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,-1.35694939390236,0,0,0,0,0,1,0,0,0,0,0,0,1
"13",1,-0.875970112847243,0,0,1,0,0.218805110778625,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,0.374342443109888,-0.373065878836957,-1.16615931230731,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.594528831171711,0,0,0,0,1,-0.296144691502133,-0.926228615269587,-0.453570882936102,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.683371006901481,-0.811085607255873,-0.10370107233526,-1.20170819009918,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-1.6088080761408,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,-0.669919502080518,0,1,-1.37392065586935,-0.800216505998067,0,0,0,1,0,0,0,1,0,1,0.318457204758452,-0.73103791376483,-0.349481284038999,-0.118643310289815,2.74868906360684,-0.071743742720667,-0.0845039009804176,0.988414142926671,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"14",1,-0.875970112847243,0,0,1,0,-0.00525263223767401,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.589117211952074,-0.553194943706836,1.11525386222758,1.05097581017912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.05406618939593,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.07183574910147,0.981501575748897,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.821885809400135,-0.811085607255873,-0.10370107233526,-0.0837243173471226,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.283851835239379,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,1.10615457368659,1,0,1.77926259893886,1.81273665703329,0,0,0,1,0,0,0,1,0,1,0.47527436242984,-0.226161745833209,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.617966489359196,-0.605460035855428,0,0,0,0,0,1,0,0,0,0,0,0,1
"15",1,-0.875970112847243,0,0,1,0,0.0206746022737112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,-0.553194943706836,-0.440716776158072,-1.26469865108448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.547613812950156,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.585810291319588,0,0,0,0,1,-0.296144691502133,-0.142049535885194,0.387253358320917,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.198574997151527,-0.811085607255873,-0.10370107233526,-0.546669529259917,1.08854214152669,-0.250483467567576,-1.05098210852907,1.18440562128709,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-0.750650141888114,1,0,-1.37392065586935,-0.800216505998067,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,2.52770826106654,2.54316391703569,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"16",1,-0.269947356389326,0,0,0,1,-0.44369377703468,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.589117211952074,2.22941721674334,-1.48930568463536,0.755357793847599,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,0.567121109818953,-0.650831701999332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.833379418148034,-0.811085607255873,-0.10370107233526,-1.31312239047653,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,0.500674775129619,0,1,0.202670971534758,0.39917183113108,0,0,0,1,0,0,0,1,0,1,-0.402901720529928,0.982481201639458,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"17",1,-0.875970112847243,0,0,1,0,0.0517292376399598,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.165900824055469,1.30187982992661,-0.102462289552497,-0.772001957198607,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.375204493309041,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.247966872049801,0,0,0,0,1,-0.296144691502133,-0.355709922731956,-0.226720941013387,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.445426630441432,-0.811085607255873,-0.10370107233526,-1.02498221708683,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,-1.11336288274077,-0.171126483353232,0,0,1,-0.977921439014075,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-0.346996942850136,0,0,0.202670971534758,-0.114851741924269,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,1.29329628107966,-1.23427177847818,1.64900803828536,0,0,0,0,0,0,0,1,0,0,0,1,0
"18",1,-0.875970112847243,0,0,1,0,0.289137571561375,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,-0.553194943706836,1.04760296490646,0.90316680201336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.396182049535901,0,0,0,0,1,-0.296144691502133,-0.260244643502551,0.0445126851985544,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.160927919456591,-0.811085607255873,-0.10370107233526,-0.813679423267711,1.08854214152669,-0.250483467567576,-1.05098210852907,1.18440562128709,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,1.02542393387899,0,1,0.202670971534758,0.39917183113108,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,0.829488423478361,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"19",1,-0.875970112847243,0,0,1,0,-0.304383263242162,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,0.374342443109888,-0.508367673479188,-1.01835030414154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0866738847855164,0,0,0,0,1,-0.296144691502133,-0.130684621691217,-0.165076935056128,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.421001262103312,-0.811085607255873,-0.10370107233526,-0.381469163183152,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.347034801887348,0,1,0,0,0,0,-1.005170186875,1,0,0,0,0,-0.83138078169571,0,1,-1.37392065586935,-1.11077241471901,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,-0.73103791376483,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,0.897518680238429,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,0.0936662974854238,0,0,1,0,0.33944414598645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.34413524795962,-0.553194943706836,1.08142841356702,1.00170614079053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.45276274106601,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,1.30811351526624,0.153006135683331,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.047128435062654,1.95505315193924,-0.10370107233526,1.61053990218435,-0.850831207824453,-0.250483467567576,2.60152194656676,1.18440562128709,1.46170978295872,-0.171126483353232,0,1,0,1.54562510949283,0,0,0,0,0,1,0.544274179529092,0,0,1,0,0,1.06578925378279,1,0,1.77926259893886,1.88234401588453,0,0,0,1,0,0,0,1,0,1,1.10254299311539,1.62505086991607,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,1.72930945006162,-1.35694939390236,0,0,0,0,0,1,0,0,0,0,0,0,1
"21",1,-0.269947356389326,0,0,0,1,-0.315121782013669,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.589117211952074,1.30187982992661,-1.4554802359748,-1.75739534497035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,0.123889456253862,-1.13165494846596,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.176446030964855,-0.811085607255873,-0.10370107233526,-0.825205030203299,-0.850831207824453,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-1.96160973900205,0,1,-1.37392065586935,-1.18573418578958,0,0,0,1,0,0,0,1,0,0,-0.779262898941257,-0.73103791376483,3.01979295584913,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"22",1,-0.875970112847243,0,0,1,0,-0.0932891374815564,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34413524795962,-0.553194943706836,0.979952067585346,0.804627463236186,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.919371408426312,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.71508989248055,1.67931172318507,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.60037773673138,-0.811085607255873,-0.10370107233526,0.494476963921554,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.283851835239379,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,0.944693294071395,1,0,0.202670971534758,0.174286517919365,0,0,0,1,0,0,0,1,0,1,0.561523799149102,1.70154725899661,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.988414142926671,0.146029322191501,0,0,0,0,0,0,0,1,0,0,0,1,0
"23",1,1.54812091298442,0,0,0,1,-0.627119286861494,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.920918860063011,1.30187982992661,0.100490402410849,-0.476383940867083,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.819031232363892,0,0,0,0,1,-0.296144691502133,-0.869404044299703,-0.137953572434933,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.300590923030967,-0.811085607255873,-0.10370107233526,-0.917409885688005,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,0,1,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-0.104805023427349,0,1,0.202670971534758,0.377754182253774,0,0,0,1,0,0,0,1,0,1,0.00482288941567828,0.951882646007239,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.122928817775754,-0.605460035855428,0,0,0,0,0,0,0,1,0,0,0,1,0
"24",1,-0.875970112847243,0,0,1,0,-0.238017282366005,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,2.22941721674334,-0.170113186873612,0.755357793847599,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.594597929672235,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.602090763532241,0,0,0,0,0,3.72319182487565,-0.860312112944522,-0.088638367669126,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.300590923030967,-0.811085607255873,-0.10370107233526,-0.917409885688005,1.08854214152669,-0.250483467567576,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,-0.347034801887348,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,-0.427727582657731,0,1,-1.37392065586935,-1.23927830798284,0,0,0,1,0,0,0,1,0,1,2.4041254017879,0.645897089685045,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,1.64900803828536,0,0,0,0,0,0,0,1,0,0,0,1,0
"25",1,-0.875970112847243,0,0,1,0,0.340895297171789,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34413524795962,-0.553194943706836,1.14907931088813,1.05097581017912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.85358846315008,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.01186213658205,0,0,0,0,1,-0.296144691502133,2.23549051349473,1.1590363129058,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0960391127128,-0.811085607255873,-0.10370107233526,0.119894738514936,-0.850831207824453,-0.250483467567576,0.775269919018846,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,0.283851835239379,0,0,0,0,0,1,0.544274179529092,1,0,0,0,0,1.14651989359038,1,0,1.77926259893886,2.08045726799962,0,0,0,1,0,0,0,1,0,1,-0.779262898941257,0.125721643937314,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,0.247518835791721,0.897518680238429,0,0,0,0,0,0,0,1,0,0,0,1,0
"26",1,-0.875970112847243,0,0,1,0,-0.339210891690292,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.920918860063011,1.30187982992661,-0.745145814103091,0.706088124459011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.594597929672235,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,-0.501827555232821,0,0,0,1,0,2.62810313328769,-0.91486370107561,-0.483160005795586,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.714407229918009,-0.811085607255873,-0.10370107233526,-1.22475940397036,-0.850831207824453,3.88713233003016,-1.05098210852907,-0.798992027376396,0.174173450108972,-0.171126483353232,0,1,0,-0.977921439014075,0,0,0,0,0,1,-1.005170186875,0,0,0,0,1,1.06578925378279,0,1,0.202670971534758,0.39917183113108,0,0,0,1,0,0,0,1,0,1,0.96140755121114,-0.241461023649319,-0.349481284038999,-0.118643310289815,-0.283096987899947,-0.071743742720667,-0.0845039009804176,-0.493376471343229,1.64900803828536,0,0,0,0,0,0,0,1,0,0,0,1,0
